yeyera,749,Film & Animation,450,226,5.0,1,1
tomkatt742,749,Entertainment,681,334,3.0,2,0
zboyforGod,748,Entertainment,451,93,5.0,1,0
eugenesuke,742,Entertainment,7,97,0.0,0,0
Evernham91019,747,Sports,587,7558,4.58,12,22
bashirokx,748,Sports,31,225,0.0,0,0
Edwin101788,747,Sports,517,1364,5.0,2,2
Edwin101788,747,Sports,425,883,3.0,2,2
Edwin101788,747,Sports,218,470,0.0,0,2
Jeff1020,747,Sports,256,512,1.0,1,0
afilmby,747,Sports,260,2230,4.2,5,18
donimator1,747,Autos & Vehicles,119,268,1.0,2,0
Evernham91019,747,Sports,487,528,5.0,2,0
Evernham91019,748,Sports,359,766,0.0,0,2
Mikey2448,748,Sports,291,868,5.0,1,0
Mikey2448,748,Sports,170,6533,4.83,12,40
TheAutoChannel,746,Sports,1555,379,0.0,0,2
stephenkay,608,Sports,347,5643,4.64,14,20
TAVO665,609,Comedy,85,8045,2.2,15,7
azevedo2008,517,Sports,130,8639,4.83,12,3
kirkpatrick321,581,Autos & Vehicles,130,3937,5.0,12,10
jcdriven,746,Sports,243,309,4.0,1,1
mattzel89,634,Sports,10,3047,3.0,1,0
DustXL,749,News & Politics,141,769,3.0,2,4
iguanadeoro,748,News & Politics,109,1459,1.0,1,2
Cuuzi,586,Comedy,49,1808,4.6,5,2
drinkingwithbob,749,News & Politics,65,243,4.43,7,0
jamesalexandercox,0,UNA,141,10361,3.35,20,68
ThePatriotsMaxim,746,News & Politics,117,48408,4.45,91,184
AngryAussie,734,News & Politics,86,597,4.57,28,55
honestdon,204,Film & Animation,95,4398,3.0,21,22
MIKEHUNTdotTV,749,News & Politics,122,481,5.0,3,9
lusic70,658,Entertainment,104,1968,4.78,9,18
zyonasan,748,News & Politics,72,633,0.0,0,1
zyonasan,747,News & Politics,61,3461,4.0,4,21
MilleniumAi,643,Film & Animation,135,725,5.0,8,23
xangelxkizzx,738,Music,299,611,4.0,5,1
LiuYuSiRocks,692,People & Blogs,224,101,4.5,2,2
chloeblack101,744,Entertainment,300,249,5.0,4,1
j1125,428,Gadgets & Games,234,1952,4.83,12,3
Gul06,0,UNA,272,132483,4.79,531,116
byantikar,720,Entertainment,260,11270,4.55,22,9
lillibby,595,Entertainment,271,11863,4.33,43,31
ciclope69,0,UNA,270,18709,4.83,23,11
notoriouspog,682,Music,270,5140,5.0,3,4
jules64,0,UNA,270,5217,4.88,41,7
StuThaBest,718,Music,270,5017,4.5,8,2
courtneyf3,557,Music,224,4495,2.0,14,1
mikeLOLT,508,Comedy,222,4522,3.88,8,9
CassandraX,748,Music,350,799,2.33,3,1
limphotdog,733,Entertainment,27,3100,3.67,9,21
x3azninnocence,375,Comedy,250,15424,3.58,62,37
FunkeyGurlNo1,0,UNA,18,2743,3.2,5,9
djBaz06,499,Music,74,1412,4.2,5,2
fatboy68,403,Entertainment,192,27147,4.03,69,25
billdogg,603,Music,13,2289,3.67,3,5
ShadowX06,603,Entertainment,408,538,5.0,2,5
snagyroc,712,Comedy,13,117,0.0,0,0
McNeela,659,Entertainment,85,15056,4.64,22,8
d1egoz,669,Entertainment,83,4281,4.33,6,0
fieldo,635,Film & Animation,85,6664,4.4,15,7
psycomonkey,733,Entertainment,130,978,5.0,4,3
digiritter,638,Film & Animation,92,7653,4.57,14,3
jirony,670,Entertainment,67,2636,4.38,8,3
elDiablo759153,639,Comedy,92,9743,4.57,30,6
dontletmedown911,734,Film & Animation,137,1625,5.0,7,6
celtic1242,734,Entertainment,140,2478,5.0,8,3
MYchemicalROMANCE294,747,Film & Animation,137,31,0.0,0,0
cheweena,667,Comedy,58,12199,3.5,52,20
woodsie01,635,Entertainment,86,1309,3.8,5,1
JON371,736,Entertainment,134,658,5.0,3,3
drchinface,514,Howto & DIY,142,4174,4.52,44,82
mwdrum,739,Music,397,15,0.0,0,0
mwdrum,741,Music,107,7,0.0,0,0
DallinJeepsUtah,536,People & Blogs,107,2454,4.13,23,25
dekerules,519,Music,224,2310,5.0,6,0
Murph717,419,Entertainment,261,552,4.84,25,3
foamsinmouth,460,Comedy,322,739,4.2,5,2
nastyandsinister,387,Music,188,471,5.0,10,0
terminusj,496,Music,152,3672,4.22,9,5
terminusj,497,Music,151,2067,4.0,5,2
Losaka,370,Music,248,349,0.0,0,0
mellfel,636,Music,177,1203,5.0,3,0
getrichscam,725,Music,242,323,0.0,0,0
Tadazzler,733,Music,231,308,5.0,2,2
MIKEROTCH,328,Entertainment,288,1386,0.0,0,0
Murph717,406,Entertainment,188,333,5.0,2,0
pconterulez,535,Music,148,842,0.0,0,0
WatertownSurfer,643,Howto & DIY,20,519,0.0,0,0
DER2,748,Comedy,9,76,3.5,4,3
littleloca,461,News & Politics,298,107446,4.13,1128,1459
littleloca,464,News & Politics,295,19866,4.23,191,318
littleloca,632,Comedy,256,79949,3.72,636,487
amburrtron,638,News & Politics,326,9844,3.39,94,21
littleloca,635,News & Politics,342,79066,3.45,841,604
JackDare,569,News & Politics,597,336,5.0,1,5
HorrorRod,633,News & Politics,57,892,1.5,8,3
eyelovemec,633,Comedy,10,1634,4.56,18,7
brettkeane,734,People & Blogs,135,902,4.27,99,18
toprank144,668,Music,227,3288,4.95,495,4
cocolee53,615,Music,296,2229,4.95,472,4
toprank144,648,Music,253,2644,4.98,580,6
yanyan144,560,Music,325,1402,4.93,190,0
toprank144,673,Music,207,3983,4.92,351,13
xiaoxue4,533,Music,291,148,4.92,12,0
yanyan144,558,Music,362,537,4.97,137,0
ameienfong,543,Music,275,400,4.97,143,0
xiaoxue4,534,Music,141,201,4.94,16,0
wovoka3,536,Music,158,391,5.0,18,0
toprank144,655,Music,238,1978,4.97,539,7
toprank144,666,Music,311,1303,4.93,310,2
toprank144,663,Music,251,1690,4.99,427,11
xiaoxue4,602,Music,284,4305,4.82,353,2
ameienfong,600,Music,277,1762,4.94,444,4
cocolee53,610,Music,196,1669,4.96,493,2
yanyan144,558,Music,193,1628,4.97,214,2
mowakowada,598,Music,95,2592,4.94,317,6
xiaoxue4,533,Music,292,1067,4.96,106,0
wovoka3,529,Music,262,1212,4.91,130,0
ameienfong,601,Music,277,1365,4.93,272,1
mowakowada,598,Music,455,327,5.0,10,0
mowakowada,598,Music,240,2225,4.93,309,0
Piasora,551,Comedy,410,14359,4.83,47,15
Piasora,570,Comedy,409,11313,4.85,40,13
Piasora,576,Comedy,408,33601,4.6,80,25
bobthurmanpodcast,622,People & Blogs,346,1229,5.0,6,0
dhukka123,748,Music,600,19,5.0,1,0
TheAmazingAtheist,665,People & Blogs,960,3023,3.57,122,165
JohnCad71,666,People & Blogs,550,1208,3.95,37,37
LiveVegan,745,Pets & Animals,487,383,5.0,4,0
BuddhaBlurbs,566,News & Politics,594,123,0.0,0,0
jamesFownes,556,Travel & Places,238,499,5.0,5,0
michaelwiese,639,Travel & Places,103,1124,4.4,5,1
HisRoyalDudeliness,740,Film & Animation,10,381,4.0,8,18
EnticingAna,745,People & Blogs,179,75,4.56,9,7
ktazzman,745,Comedy,162,113,3.25,4,3
Evan1701,745,People & Blogs,151,80,5.0,2,6
bomb69,745,Comedy,23,152,4.0,5,9
chaoticpix93,746,Comedy,78,12,4.0,1,0
dealbayofficial,723,Film & Animation,25,605,3.2,10,3
Chitownfcko,724,News & Politics,130,146,3.0,2,5
khayav,688,People & Blogs,88,880,4.5,24,25
ktazzman,748,People & Blogs,357,38,4.0,3,2
theorderly29,749,People & Blogs,160,53,5.0,3,3
darooguy,749,People & Blogs,98,63,3.67,3,3
Montagraph,748,Comedy,359,590,4.69,59,45
Juicebiz,633,Travel & Places,323,459,2.5,4,1
sandratoliver,671,Travel & Places,8,32,0.0,0,0
geerawrd111,749,Film & Animation,613,709,4.86,66,18
geerawrd111,749,Film & Animation,600,572,4.84,63,11
geerawrd111,749,Film & Animation,525,547,4.85,67,17
Danicxx,582,Music,63,102557,4.87,235,77
friendofdarwin,748,People & Blogs,122,142,4.72,18,20
Klingonmastr,749,People & Blogs,93,95,5.0,3,2
charliehymas5,749,People & Blogs,343,20,0.0,0,2
schmoja,745,People & Blogs,391,5,0.0,0,0
nw0,748,People & Blogs,2,43,0.0,0,0
brettkeane,748,People & Blogs,457,473,4.65,52,7
coolsmurf,529,Entertainment,352,20025,4.76,152,58
coolsmurf,749,Entertainment,270,891,5.0,32,12
coolsmurf,530,Entertainment,165,25231,4.83,165,55
czmoon,530,Entertainment,530,13519,4.8,83,26
czmoon,530,Entertainment,579,10787,4.89,105,25
czmoon,530,Entertainment,570,9776,4.92,90,26
czmoon,530,Entertainment,592,8431,4.93,76,13
czmoon,530,Entertainment,574,8348,4.93,99,37
czmoon,530,Entertainment,519,9562,4.91,77,34
czmoon,530,Entertainment,538,8589,4.81,74,26
czmoon,530,Entertainment,580,7080,4.91,79,17
czmoon,530,Entertainment,545,7487,4.88,66,14
czmoon,530,Entertainment,562,6019,4.92,53,12
czmoon,530,Entertainment,434,6663,4.84,70,13
ilovexman,593,Entertainment,525,7755,4.86,35,18
czmoon,530,Entertainment,357,6668,4.94,72,19
czmoon,530,Entertainment,398,5702,4.93,43,20
ilovexman,593,Entertainment,557,5813,4.83,23,5
ilovexman,593,Entertainment,525,5257,4.96,24,4
bcgandoff,748,People & Blogs,95,49,5.0,1,0
NeeseO,748,People & Blogs,603,69,4.0,4,4
NeeseO,748,People & Blogs,474,54,3.0,2,1
norcal999,748,People & Blogs,111,37,1.0,1,0
charliehymas5,749,People & Blogs,409,28,1.0,1,0
AntiRelusionist,748,People & Blogs,264,206,4.67,21,20
colinberry1,749,People & Blogs,1053,65,4.33,3,3
Klingonmastr,748,People & Blogs,101,149,4.25,12,10
serathing,748,Entertainment,600,2578,4.97,62,31
Jessicasoon,718,Entertainment,33,1209,5.0,2,0
everlastingsmile77,748,Entertainment,489,2850,4.95,20,3
everlastingsmile77,748,Entertainment,430,2485,4.89,19,8
darianebryan,727,Music,104,1102,3.17,6,2
tramine18,748,Entertainment,521,591,4.83,6,1
tramine18,748,Entertainment,331,381,5.0,5,1
tramine18,748,Entertainment,453,351,5.0,3,1
seandrei4,708,Pets & Animals,43,149,0.0,0,0
turnipsoup,526,Film & Animation,600,5468,4.93,55,10
monyoman,748,Comedy,545,905,4.68,66,13
monyoman,748,Comedy,543,912,4.83,52,9
monyoman,748,Comedy,211,798,4.76,62,14
monyoman,633,Comedy,1394,7817,4.78,36,17
monyoman,626,Comedy,1425,6101,4.96,23,13
monyoman,648,Entertainment,1355,5112,4.89,38,14
monyoman,619,Comedy,1425,4430,5.0,18,7
monyoman,689,Comedy,1173,4467,4.86,59,22
monyoman,619,Comedy,709,5626,4.87,30,18
monyoman,648,Entertainment,851,4105,4.82,28,13
monyoman,633,Comedy,980,3153,5.0,19,9
monyoman,626,Comedy,699,3908,4.71,14,7
monyoman,672,Entertainment,1022,3104,4.81,36,12
juliafanatic,331,Entertainment,285,10584,4.62,29,7
monyoman,605,Comedy,20,984,5.0,1,0
monyoman,689,Entertainment,1126,4132,4.89,57,13
darenmay,721,Comedy,210,2073,4.4,10,3
ShitWeDoAtCamp,545,Comedy,35,1394,4.33,12,6
alectomonyo,587,Comedy,26,16621,4.41,37,5
davidcannon87,465,Comedy,106,260,0.0,0,1
Kidcov88,465,Music,82,201,0.0,0,1
mikedokes,558,Sports,360,16077,4.89,28,25
mysticsparrow,663,People & Blogs,75,1112,3.67,3,2
kevinblackwelllegend,615,Comedy,381,731,5.0,1,1
hayemaker,425,Entertainment,393,2133,5.0,1,3
marsbuck,632,Comedy,595,1239,3.67,3,1
charlesianchun,607,Sports,8,1093,0.0,0,2
flyafreeman,603,Comedy,29,134,0.0,0,0
ProFightingCattolica,704,Sports,85,633,0.0,0,0
vocalpinoy,691,Comedy,30,329,0.0,0,0
deathofaknifesalesma,672,Comedy,54,62,0.0,0,0
GivesYouWings,524,Entertainment,186,2977,4.79,19,13
explosmdotcom,0,UNA,153,31100,4.49,264,110
derrickkcomedy,748,Comedy,172,52,4.14,7,1
LeonUzuki,511,Film & Animation,255,31698,4.82,305,136
NotAPimecone,738,Film & Animation,434,16778,4.8,197,254
NotAPimecone,738,Film & Animation,456,27277,4.77,202,127
punkgrl326,435,Entertainment,1206,34437,4.84,153,47
sehwa,477,Film & Animation,598,19361,4.66,183,370
Koszat,634,People & Blogs,323,50380,3.45,42,24
xelperdidox,739,Film & Animation,455,6743,4.85,67,13
Panvsbulla,0,UNA,547,33555,4.73,203,134
mrpregnant,474,Comedy,21,1818,5.0,8,5
mrpregnant,630,Comedy,72,341898,3.23,933,755
Micfri,662,Comedy,162,6459,3.35,130,135
jazzzyjoy,611,News & Politics,150,818,4.29,24,26
SirPuppet,549,News & Politics,67,2630,4.46,48,17
burnvictim77,633,Comedy,157,443,3.58,12,5
webvandaL,619,Comedy,110,538,4.2,5,7
g1547,631,People & Blogs,16,23235,2.43,53,63
topdog151,510,News & Politics,14,3060,1.85,41,7
michelene000,725,Comedy,24,414,3.3,10,5
Commandox1,723,Entertainment,85,121,4.0,3,3
cervantes18,620,Comedy,23,286,1.0,4,14
stovepipe1947,742,Howto & DIY,141,35,0.0,0,3
Barrr3h,748,People & Blogs,138,44,4.75,4,5
krabit,683,Entertainment,136,74,0.0,0,0
masterman700,738,Howto & DIY,231,211,5.0,3,1
khiyura,670,Entertainment,124,119,3.0,2,0
Pimpboy51,656,Howto & DIY,34,598,0.0,0,5
insanepants,706,Music,90,53,5.0,1,0
DanceDanceRevolution,689,Film & Animation,280,315,4.88,8,11
JeffStudios,613,Film & Animation,55,690,3.67,12,5
masterhand10,612,Comedy,97,477,2.67,6,7
emiliefive,510,Travel & Places,89,213,3.0,2,3
dirtyxdisco,725,Entertainment,53,48,1.0,2,3
thepetecom,483,Comedy,304,86,0.0,0,0
thehunterooo,603,Gadgets & Games,65,1304,2.0,4,10
sera18ph,573,Music,156,373,4.33,3,2
tuxedomark,608,Music,303,4944,4.12,17,16
SpiritmonkX,511,Music,260,3807,4.75,24,8
sweetlipz886,546,Film & Animation,168,3052,4.93,28,11
borpheus,723,Music,295,528,0.0,0,0
DevilShin,486,Film & Animation,179,4747,4.79,48,12
Sonic14,501,Film & Animation,337,4387,5.0,46,45
sinsan,570,Film & Animation,142,1399,5.0,10,3
kffaner,472,Film & Animation,249,3657,4.76,49,18
mistresschocolat,583,Music,239,715,4.86,14,10
